Name,Month,Day,Hour,Minute,Second,Url,Media,Favorite_Count,Retweet_Count,Text,Language,Retweeted?,Polarity,Subjectivity,Patch_Timing
❄Cap Cringle⸙ ❄aether🎁,12,8,23,59,57,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
JONΛH,12,8,23,59,2,,,11,0,i like fandaniel more than i should 💦 #ffxiv,en,False,0.5,0.5,After
Stephen Walters,12,8,23,58,5,,,0,781,"RT @FF_XIV_EN: #FFXIV Patch 5.4, Futures Rewritten, is live! 

As tradition would have it: LET'S GOOOOOOOOOOOOOOOOOOOooo-",en,False,0.17045454545454544,0.5,After
Ashley,12,8,23,56,27,https://t.co/spDTjhwp3K,,0,0,"5.4  patch day for  #FFXIV let's goooooooo

 https://t.co/spDTjhwp3K",en,False,0.0,0.0,After
APuESyo,12,8,23,56,25,,,0,1102,"RT @winterleigh_art: Dance, dance, until the nightmares fade away

Commission for Rosen Hue
This is one of the most complicated artworks I'…",en,False,0.0,0.75,After
FFXIV/Lealin 🔞🏳️‍🌈 👻,12,8,23,56,3,,photo,8,1,"Yeeeee i like this look : D #FFXIV #FF14 AND NEW POSE, YAS IS MORE LIKE HIM https://t.co/cVf3A38caq",en,False,0.5454545454545454,0.6515151515151515,After
Crukkz,12,8,23,55,51,,photo,4,1,Dark Knight Limit Break 3 #FFXIV https://t.co/ZAsrI2MHbt,en,False,-0.15,0.4,After
Larissa ⚡🦋,12,8,23,55,36,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
kuro 💸 offbrand zhongli,12,8,23,55,8,,photo,5,1,"Together with my sons~
#wanderingnamazu #namazu #myoc #ffxiv #ffxivart https://t.co/dPRBmGDsPp",en,False,0.0,0.0,After
Kyle,12,8,23,54,1,,,0,4,"RT @reuthegamer: Day one clear of Eden 9-12 with the Catboys (and a couple of others inflicted with us)! ♥️ #FFXIV
@Drazzan @VarTerryth @mj…",en,False,0.12500000000000006,0.3833333333333333,After
EJrpg in Eorzea,12,8,23,53,41,https://t.co/3hQHXZfoSf,,0,0,Does anyone know what the new #FFXIV hairstyles are? Asking for a friend cause we can't find out what they're calle… https://t.co/3hQHXZfoSf,en,False,0.13636363636363635,0.4545454545454545,After
🎁Snow Valkcheeria 🎄,12,8,23,53,16,,,0,16,"RT @triplegcecil: - eight times rejoined -

Happy 5.4 day! 🥳

Cosplay made/worn by me
Axe by @starfallblade 
Gems casted by @RootBeerRiku…",en,False,1.0,1.0,After
☆Yune Tabrisviel☆,12,8,23,53,1,,,0,4,"RT @niekolaisaac: Why do you main AST, you ask? Despite the carpal tunnel damage... Well, time/space witch vibes of course! Gotta love the…",en,False,0.35416666666666663,0.4666666666666667,After
Gert the Adventurer,12,8,23,52,59,,photo,0,0,"They're working really really hard! I wish you were that cool, Bul! Love, Gert! #FFXIV #FF14 https://t.co/j113Z6kEAR",en,False,0.2326388888888889,0.5972222222222222,After
HintOfMusic,12,8,23,52,39,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
Alex🤙🏻 JI CHONG CAME HOME,12,8,23,52,34,,,0,38,"RT @orangihaze: Cw: #heavenswardspoilers #hwspoilers (?)

An unstoppable force vs. an immovable object
#ffxivmemes #FFXIV #FF14 https://t.c…",en,False,0.0,0.0,After
Herohom ( • `ω´ • ) 💍💙,12,8,23,52,17,https://t.co/WClEDhfiBw,,29,16,"- eight times rejoined -

Happy 5.4 day! 🥳

Cosplay made/worn by me
Axe by @starfallblade 
Gems casted by… https://t.co/WClEDhfiBw",en,False,1.0,1.0,After
Zane Lionhart,12,8,23,52,15,,photo,3,0,Remember the face of thy lord and burn. #ffxiv #explorermode #Midgarsormer #Dragoon #Limitbreak https://t.co/dgVF5Hq2yN,en,False,0.0,0.0,After
Fehnnis,12,8,23,51,9,,,0,0,I am truly destined to never have any of the rare minions from the NieR raids. #FFXIV,en,False,0.3,0.9,After
"Sylar ""Sykot1k"" Marks 🔥ENVtuber🔥",12,8,23,50,54,https://t.co/HK4s0TJods,,1,0,"Guys and Gals, 'tis time...

Going LIVE NOW @ https://t.co/HK4s0TJods

Come join me as I go through… https://t.co/incyQX6qnb",en,False,0.13636363636363635,0.5,After
Kadou Ryuga,12,8,23,50,42,,photo,0,0,Pls call me your little PogChamp &lt;3  #FFXIV #Maelstrom https://t.co/rrdEPXNcC6,en,False,-0.1875,0.5,After
The Holly Jolly Duke of Frogchester,12,8,23,50,39,,photo,0,12,"RT @peech_000: my branch, my king, my feo ul

#ffxiv #FF14 https://t.co/f1t4npp0vI",en,False,0.0,0.0,After
Veti,12,8,23,50,25,https://t.co/hNnBRiVJGW,,1,1,"You’ve heard of elf on the shelf? Introducing Lala on the shelf!
#FFXIV #finalfantasyxiv #lalafell #gshade… https://t.co/hNnBRiVJGW",en,False,0.0,0.0,After
Marc 🏳️‍🌈 🎮 Spider-Man: Miles Morales,12,8,23,50,21,,,0,4,"RT @reuthegamer: Day one clear of Eden 9-12 with the Catboys (and a couple of others inflicted with us)! ♥️ #FFXIV
@Drazzan @VarTerryth @mj…",en,False,0.12500000000000006,0.3833333333333333,After
Cine’tan,12,8,23,50,11,https://t.co/XevVQIJxnx,,5,0,"Hope y’all are having a good time back at adventuring, world saving and beach going! 💪😼 #ff14 #ffxiv #hrothgar… https://t.co/XevVQIJxnx",en,False,0.35,0.30000000000000004,After
Sixteen Lotts,12,8,23,50,10,,photo,0,0,Ryne loves her wife's massive lips #FFXIV https://t.co/ymNKv2uuZs,en,False,0.0,1.0,After
azaizaigaming,12,8,23,49,59,https://t.co/ACoxOUGxdr,,1,0,Going to make our triumphant return to #FFXIV tonight to explore the new Eden Normal raids in 5.4! Tanking! Dear Go… https://t.co/ACoxOUGxdr,en,False,0.18536931818181815,0.5522727272727272,After
타나코,12,8,23,49,50,,photo,0,515,"RT @clovermemories2: Wings ( * - * )!!!
#FF14 #FFXIV #ffxivsnaps #本日のミドラン #GPOSERS #Midlanders_Today https://t.co/XuAhWhbVbk",en,False,0.48828125,1.0,After
☃️𝑪𝒉𝒓𝒊𝒔𝒕𝒊𝒏𝒆☃️,12,8,23,49,11,,photo,1,0,Give me that post moogle hat! #FinalFantasyXIV #ffxiv #gpose #EorzeaPhotos #PS4share https://t.co/pEh6bfD0yQ,en,False,0.0,0.0,After
Shesha,12,8,23,49,2,,photo,0,603,"RT @nonpsart: Sleep, what a wonderful way to pass the time
#FFXIV #Shadowbringers #EmetSelch https://t.co/XregnZPyCp",en,False,1.0,1.0,After
sil @ 5.4,12,8,23,48,34,,,0,240,"RT @redbeersake: Reposting this piece in celebration of 5.4 releasing!!!
May Eden's Promise treat us well, and may it treat them well ;w;!…",en,False,0.0,0.0,After
Emi  (❁´◡`❁),12,8,23,48,32,,,0,438,"RT @Moogiedaisuki: NPC outfits!
• Adult #Alphinaud &amp; #Alisaie
• #Ysayle and #Estinien as Scions of the seventh dawn

#shinjyuart #ffxiv htt…",en,False,0.1,0.3,After
Naruru,12,8,23,48,13,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
Vex-Stein {♣},12,8,23,48,5,,photo,2,1,"obligatory ""it's patch day, mfers"" #GPOSERS #FFXIV #lalafell #nospoilers https://t.co/N8mFef8Uyl",en,False,0.0,0.0,After
Will Fletcher 🎮 Spider-Man & Age of Calamity,12,8,23,48,0,,,0,4,"RT @reuthegamer: Day one clear of Eden 9-12 with the Catboys (and a couple of others inflicted with us)! ♥️ #FFXIV
@Drazzan @VarTerryth @mj…",en,False,0.12500000000000006,0.3833333333333333,After
Reudolph,12,8,23,47,40,https://t.co/p6PQcw5w1l,,12,4,"Day one clear of Eden 9-12 with the Catboys (and a couple of others inflicted with us)! ♥️ #FFXIV
@Drazzan… https://t.co/p6PQcw5w1l",en,False,0.12500000000000006,0.3833333333333333,After
Fullmetalnyuu,12,8,23,47,33,,photo,0,63,"RT @NipahDUBS: Happy #FFXIV patch day everyone!!

Go out there WoL's and have fun. https://t.co/DKytp0xk1J",en,False,0.65,0.6,After
FrenchBen,12,8,23,47,22,https://t.co/4zdHFlx7g9,,0,6,"RT @ffxiv_eu: What does your #FFXIV winter festivities look like this year? 

https://t.co/4zdHFlx7g9

Another collaboration with Square En…",en,False,0.0,0.0,After
Matty Flynn,12,8,23,46,51,https://t.co/4NmXs4epG8,,3,0,I found Wedge... I dropped him down at Monument Tower and thawed myself out while I was there. Now for Biggs...… https://t.co/4NmXs4epG8,en,False,-0.1555555555555556,0.2888888888888889,After
furry little turkey 🌾🌘🍃,12,8,23,46,47,,,0,240,"RT @redbeersake: Reposting this piece in celebration of 5.4 releasing!!!
May Eden's Promise treat us well, and may it treat them well ;w;!…",en,False,0.0,0.0,After
Khalfani Mosi,12,8,23,46,20,,photo,3,0,You need somethin’? #ffxiv #ffxivAuRa #ffxivgpose #ffxivscreenshots #FFXIVSelfie https://t.co/ZTKCeaQ4iR,en,False,0.0,0.0,After
christmas over the country club,12,8,23,46,20,,photo,0,0,I’m... I’m obsessed with my new mount  🥺👉🏻👈🏻 #ffxiv #ffxivsnaps https://t.co/9thdodr4Mt,en,False,-0.18181818181818185,0.7272727272727273,After
Andi 💚,12,8,23,45,18,,photo,0,116,"RT @lyra0730: #FFXIV #FF14 commission for @/fiiirebolt
Thank you for commissioning me! 💚 https://t.co/5qb7O3i8va",en,False,0.0,0.0,After
MerryNoxmas,12,8,23,45,13,,,0,0,One down! #FFXIV,en,False,-0.19444444444444448,0.2888888888888889,After
god damn ascians 💜🧡,12,8,23,45,0,,photo,0,603,"RT @nonpsart: Sleep, what a wonderful way to pass the time
#FFXIV #Shadowbringers #EmetSelch https://t.co/XregnZPyCp",en,False,1.0,1.0,After
Maxi Boost On Shill | Punished Shotty,12,8,23,44,45,https://t.co/xsxH5GCv08,,0,1,"RT @LVcraftNYC: Dying in Emerald EX, later E9S  #FFXIV 

https://t.co/xsxH5GCv08",en,False,0.0,0.0,After
❄️ Kiki,12,8,23,44,5,https://t.co/9KLZbkDRXj,,2,0,"Adventure time, come on grab your cat boi 
#FFXIV #ffxivsnaps #ffxivscreenshots #FinalFantasy14 #FinalFantasyXIV… https://t.co/9KLZbkDRXj",en,False,0.0,0.0,After
Niho 🍓 G'raha Stanwich 🌻 5.4 spoilers,12,8,23,43,56,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
cakey @ 5.4 spoilers,12,8,23,43,36,https://t.co/wDGgedASRi,,0,0,"As my screenshots aren't working, I had to ask @admiral_puni to get one for me - but the plus side being, he has a… https://t.co/wDGgedASRi",en,False,0.0,0.0,After
🐟 generic catboy 🐟 @ raid prep,12,8,23,43,32,,,0,240,"RT @redbeersake: Reposting this piece in celebration of 5.4 releasing!!!
May Eden's Promise treat us well, and may it treat them well ;w;!…",en,False,0.0,0.0,After
Kyuzo (Commissions closed),12,8,23,42,54,,,0,1,"RT @Mollyyy_Maee: My 5.4 patch buddies 
(&amp; tinsel, who is at work)💛
——————————
#ffxiv #ff14 #GPOSERS #FFXIVScreenshots #ffxivsnaps #miqote…",en,False,0.0,0.0,After
ＬＶ🏳️‍🌈@/playdead,12,8,23,42,49,https://t.co/xsxH5GCv08,,1,1,"Dying in Emerald EX, later E9S  #FFXIV 

https://t.co/xsxH5GCv08",en,False,0.0,0.0,After
かにみそ,12,8,23,42,26,,,0,321,"RT @AshenBride: ☔️Rainy Day Window Tutorial 

- You'll need at least 8 walls: four inner &amp; outer walls
- Measure the height by using a Crac…",en,False,-0.15,0.2833333333333333,After
TFW a smile better suits a hero 🙃,12,8,23,42,9,,,0,40,RT @velverava: Surprise! Congratulations to @Haurchefent for winning my Art Raffle! I ended up making halfbody because Sen is really cute a…,en,False,0.5625,0.875,After
Allie108*,12,8,23,42,5,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
Kyuzo (Commissions closed),12,8,23,41,56,,photo,0,2,"RT @KJTclaudia: 5.4 brings more love to my chara and the NPC ;w; &lt;3
#GPOSERS #FFXIV #miqote https://t.co/wlo35lI3kD",en,False,0.5,0.55,After
リシース,12,8,23,41,0,,,0,0,Almost beat E12 and... the servers are down. #FFXIV,en,False,-0.1555555555555556,0.2888888888888889,After
Dana,12,8,23,40,20,,,2,0,I WILL NEED FANARTS FROM THAT ~COUPLE~ FROM EDEN'S PROMISE ON MY TABLE RIGHT NOW #ffxiv #futuresrewritten,en,False,0.2857142857142857,0.5357142857142857,After
REIFF14中,12,8,23,40,4,,,0,1518,RT @BellPepperArt: I'm getting anxious about 5.4!!! 😱 I hope they'll be ok... Please be safe! 🥺🙏✨ #FFXIV #Ryne #Gaia #リーン #ガイア https://t.co…,en,False,0.21223958333333331,0.6666666666666666,After
⟢ 𝚎 𝚛 𝚐 𝚎 𝚗 𝚎 ⟣,12,8,23,39,35,,,0,8,"RT @Tom_FFXIV: ""Behind every man is a woman who can stop the rage and pain within him.""

📷: @Sonya_XIV 

#FFXIV #FF14 #FFXIVScreenshots #GP…",en,False,-0.4,0.7,After
Lin,12,8,23,38,45,,photo,0,249,RT @BellPepperArt: Aymeric has some time to kill during maintenance... #FFXIV #FF14 #Aymeric #アイメリク https://t.co/wy408KAslR,en,False,0.0,0.0,After
“Toe Knee”,12,8,23,38,26,,,0,0,G’Raha Tia has the fattest crush on the WoL and you can’t convince me otherwise! Anlight is happily reciprocating 😏😂 #FFXIV #ffxivspoilers,en,False,0.8,1.0,After
Kyuzo (Commissions closed),12,8,23,37,59,,photo,0,4,"RT @bunnygf_XIV: OKAY BUT LOOK AT THESE WINGS.

#GPOSERS #FFXIV #ffxivsnaps #viera https://t.co/DZ0Sg0FUj0",en,False,0.5,0.5,After
❄️ ren @ 5.4 spoilers,12,8,23,37,50,,,0,240,"RT @redbeersake: Reposting this piece in celebration of 5.4 releasing!!!
May Eden's Promise treat us well, and may it treat them well ;w;!…",en,False,0.0,0.0,After
Will Fletcher 🎮 Spider-Man & Age of Calamity,12,8,23,37,37,,photo,0,1,RT @SonicPhantom: Eden's Promise: Complete &lt;3 #FFXIV #CatBoyParty https://t.co/oXoaM7pDpj,en,False,0.1,0.4,After
Geek Collector #BLM,12,8,23,37,27,,photo,0,646,RT @NipuniDraws: Dark to your light 🌔 #ffxiv #FinalFantasyXIV #EmetSelch #EmetWoL #shadowbringers https://t.co/ixWeivNsjd,en,False,0.125,0.55,After
Grandmaster Niekolaisaac,12,8,23,37,9,,,0,13,RT @niekolaisaac: A wonderful commission I got from Zcaelum over on IG of my beloved WoL Oddleif having a rather pleasent day of relaxation…,en,False,0.85,1.0,After
稀河　晶（FF14＠Masamune）,12,8,23,37,6,,,0,781,"RT @FF_XIV_EN: #FFXIV Patch 5.4, Futures Rewritten, is live! 

As tradition would have it: LET'S GOOOOOOOOOOOOOOOOOOOooo-",en,False,0.17045454545454544,0.5,After
BookNook,12,8,23,37,4,,photo,3,1,"Insert horse saying ""MAN"" at beach meme #FFXIV https://t.co/HZV46kJWsG",en,False,0.0,0.0,After
ProRogueBear,12,8,23,36,27,https://t.co/m95egBNSJp,,6,0,"5.4 MSQ’s are done! Thanks for everyone who hung out today! 

Thank you for the raids @SolaceSleepy and… https://t.co/m95egBNSJp",en,False,0.25,0.2,After
problem cat boi,12,8,23,36,14,,photo,0,39,RT @organicseren: Really quick paint gtg play game now lmao #ffxiv #ffxivart #estinien https://t.co/dR7mUXr2SZ,en,False,0.17777777777777773,0.6333333333333333,After
Callisiora,12,8,23,35,9,,photo,1,0,Everyone 5.4 EXTREME #ffxivmemes #FFXIV #FF14 https://t.co/KBNjT1TOjk,en,False,-0.125,1.0,After
jes 🐺 @ shadowbringers,12,8,23,35,4,,photo,0,144,"RT @lapirindaart: i saw a man so beautiful i started crying?
#ffxiv #ff14 https://t.co/e1YOPXrqLI",en,False,0.325,0.8,After
"Bai, Your Chocobic Xaela",12,8,23,34,59,,,0,5,RT @Tom_FFXIV: Last night I worked as a bouncer for the grand opening of club aqua! It was incredible and went so well our staff if a great…,en,False,0.5083333333333333,0.6555555555555556,After
"Bai, Your Chocobic Xaela",12,8,23,34,46,,,0,1,"RT @ApollyonElysia: ""At the Night the Earth will rise, and I'll think of you each time I watch from distant skies."" &lt;3 

#FFXIV #FFXIVScree…",en,False,-0.1,0.35,After
jes 🐺 @ shadowbringers,12,8,23,34,16,,photo,0,355,"RT @livdotjpg: when the wol picks another mascot
#ffxiv #FFXIVART https://t.co/vpPQf5PFpq",en,False,0.0,0.0,After
Y’shtola for Smash,12,8,23,34,16,,photo,1,0,"#SPOILER (?) 
Y’shtola in patch 5.4 #FFXIV #FinalFantasyXIV 
She is always gorgeous https://t.co/G1YNqKK4QE",en,False,0.7,0.9,After
Kyle,12,8,23,33,50,,photo,6,1,Eden's Promise: Complete &lt;3 #FFXIV #CatBoyParty https://t.co/oXoaM7pDpj,en,False,0.1,0.4,After
❄️ 𝚂𝚗𝚘𝚠𝚋𝚞𝚗𝚗𝚢 𝙼𝚊𝚎,12,8,23,33,36,,photo,5,0,"The new top is giving me some angelic vibes 🤍 
————————————
#ffxiv #ff14 #GPOSERS #ffxivsnaps https://t.co/zfc3KX5dcd",en,False,0.3181818181818182,0.4772727272727273,After
Potato God,12,8,23,33,25,,,0,781,"RT @FF_XIV_EN: #FFXIV Patch 5.4, Futures Rewritten, is live! 

As tradition would have it: LET'S GOOOOOOOOOOOOOOOOOOOooo-",en,False,0.17045454545454544,0.5,After
Wpp4869,12,8,23,33,11,,photo,0,2,"RT @KJTclaudia: 5.4 brings more love to my chara and the NPC ;w; &lt;3
#GPOSERS #FFXIV #miqote https://t.co/wlo35lI3kD",en,False,0.5,0.55,After
[Trish / Lanayru],12,8,23,33,0,,photo,0,359,RT @eicaliix: G'raha heard that the Warrior of Light adores flowers #ffxiv https://t.co/igrSi1F0jp,en,False,0.4,0.7,After
"BDAY?!,!?!?!?!? 🎉| 5.4 SPOILERS",12,8,23,32,52,,,0,240,"RT @redbeersake: Reposting this piece in celebration of 5.4 releasing!!!
May Eden's Promise treat us well, and may it treat them well ;w;!…",en,False,0.0,0.0,After
Playingwithremy the cyberpunk hype man,12,8,23,31,47,https://t.co/hdQOCuW742,,0,0,FFXIV! Cyberpunk Tomorrow! (343/366) #caffeinetv #ffxiv https://t.co/hdQOCuW742,en,False,0.0,0.0,After
Lufreine,12,8,23,31,44,,photo,4,0,"My new MCH glam.
=u= Is so cooool~
#GPOSERS #FFXIV #FF14 #FinalFantasyXIV https://t.co/9fYfJnKV8x",en,False,0.13636363636363635,0.4545454545454545,After
ℂ𝕙𝕝𝕠𝕖,12,8,23,31,7,,,0,319,"RT @kanadekana08: G'raha Tia - Luna
""To you... these memories I entrust...""

Continuing the series from previous Crystal Exarch - Stella.
I…",en,False,-0.16666666666666666,0.16666666666666666,After
Vex Doing Fine,12,8,23,30,43,,photo,0,249,RT @BellPepperArt: Aymeric has some time to kill during maintenance... #FFXIV #FF14 #Aymeric #アイメリク https://t.co/wy408KAslR,en,False,0.0,0.0,After
Oyun 🍜,12,8,23,30,35,,photo,4,0,the new exploration mode got me #GPOSERS #GPose #FF14 #FFXIV #ffxivsnaps #Au_Ra #Xaela #EorzeaPhotos https://t.co/hJL7yEcsHL,en,False,0.13636363636363635,0.4545454545454545,After
Drew 🇬🇧,12,8,23,30,33,https://t.co/qW9dXh0KCr,,0,0,"Finally finished the Doman Reconstruction and damn, that actually made me cry lmao. The tento-okuri part especially… https://t.co/qW9dXh0KCr",en,False,0.2,0.7000000000000001,After
Gidious,12,8,23,30,26,https://t.co/cpDXp97wKg,,6,0,Playing some #FFXIV! Doing some story to get caught up on 5.4! (SAM80/WHM80) https://t.co/cpDXp97wKg #Twitchtv… https://t.co/a0nwnFZXA1,en,False,0.0,0.0,After
Shen Y.C.,12,8,23,30,12,,,0,781,"RT @FF_XIV_EN: #FFXIV Patch 5.4, Futures Rewritten, is live! 

As tradition would have it: LET'S GOOOOOOOOOOOOOOOOOOOooo-",en,False,0.17045454545454544,0.5,After
Narumi 🌸🌼,12,8,23,30,3,,photo,0,39,RT @organicseren: Really quick paint gtg play game now lmao #ffxiv #ffxivart #estinien https://t.co/dR7mUXr2SZ,en,False,0.17777777777777773,0.6333333333333333,After
《 Ƭнє 14тн Aмαυяσтιηє 》🇪🇸 🖤,12,8,23,29,53,,photo,0,603,"RT @nonpsart: Sleep, what a wonderful way to pass the time
#FFXIV #Shadowbringers #EmetSelch https://t.co/XregnZPyCp",en,False,1.0,1.0,After
Smoth,12,8,23,29,13,,photo,1,0,Fandanial said #FFXIV #ffxivspoilers https://t.co/Ixp0eWMUFW,en,False,0.0,0.0,After
Syrie 5.4 spoilers💎G’raha stan 🍓🍰,12,8,23,29,8,,,0,0,God I love Graha 😩😩😩😩 #ffxiv #FF14,en,False,0.5,0.6,After
JiSH #100heroesstrong,12,8,23,29,7,,,0,10,"RT @Kittyfelyne: Doodling people across data center!
Thank you for coming to my stream and joining!
#ffxiv #ff14 
individual pic:
https://t…",en,False,-0.078125,0.25,After
I. A. Fhtagn,12,8,23,29,2,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
Barnabies @Tonberry,12,8,23,28,59,,photo,2,0,"Once upon a time 📕
#ffxivsnaps #GPOSERS #ffxiv https://t.co/6WbmxslhqG",en,False,0.0,0.0,After
Alestia Vaflhare,12,8,23,28,50,,photo,1,0,"How was your first day of the patch?

#FFXIV #FF14 #ffxivscreenshot #miqote #GPOSERS https://t.co/khv7TP2vyo",en,False,0.25,0.3333333333333333,After
Claudia Grandfaust,12,8,23,28,47,,photo,6,2,"5.4 brings more love to my chara and the NPC ;w; &lt;3
#GPOSERS #FFXIV #miqote https://t.co/wlo35lI3kD",en,False,0.5,0.55,After
TheClarosVita,12,8,23,28,46,https://t.co/rsTiO2FiYu,,3,0,"My #Twitch #stream is #live! New #FFXIV #raids with friends! Come chill and chat! =D

#mystreamison #smallstreamer… https://t.co/rsTiO2FiYu",en,False,0.4611742424242424,0.6515151515151515,After
quinfort liker @ 5.4,12,8,23,28,32,,photo,0,39,RT @organicseren: Really quick paint gtg play game now lmao #ffxiv #ffxivart #estinien https://t.co/dR7mUXr2SZ,en,False,0.17777777777777773,0.6333333333333333,After
ℂ𝕙𝕝𝕠𝕖,12,8,23,28,19,,,0,1,"RT @twilitfall: For those in the #FFXIV fandom and are enjoying the new patch today, please be careful of the cutscenes following the Emera…",en,False,0.1340909090909091,0.5386363636363637,After
BLADE LYSISTRATA 💧🔶,12,8,23,27,56,,photo,0,39,RT @organicseren: Really quick paint gtg play game now lmao #ffxiv #ffxivart #estinien https://t.co/dR7mUXr2SZ,en,False,0.17777777777777773,0.6333333333333333,After
Neferteri Setti,12,8,23,27,55,,photo,0,0,#FFXIV #GuildWars2 Hokay. Who hit up Scarlet Briar in the mists to exchange world explosion demolition plans? https://t.co/FOVv6pXBVU,en,False,0.0,0.0,After
catboy lesbian,12,8,23,27,16,,photo,0,87,RT @baydews: baby Erih with his mama #ffxiv https://t.co/RIdYEWT76B,en,False,0.0,0.0,After
Problem Causer ⚠ ShB 5.3 SPOILERS ⚠,12,8,23,26,54,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
Rei Rei,12,8,23,26,50,,photo,2,0,All dressed up and ready to party. #GPOSERS #FFXIV #ffxivsnaps https://t.co/285Cx19qcC,en,False,0.2,0.5,After
catboy lesbian,12,8,23,26,39,,photo,0,35,"RT @baydews: new miqo son, he's based off of a snow leopard! #FFXIV https://t.co/0nWOssMXXJ",en,False,0.17045454545454544,0.4545454545454545,After
Merry Jamiemas!,12,8,23,26,23,,photo,0,0,"This was a nice touch.

#FFXIV 
#FFXIVSnaps 
#FFXIVScreenshots https://t.co/0YcVMREWgK",en,False,0.6,1.0,After
Decisive Pumpkin 5.4 ❄️🌙,12,8,23,26,17,,,0,0,"AND THE UNLOCKED AREA  AT THE END OF EDEN'S STORY IS BEAUTIFUL!

A beautiful area for the gpose 🥰❤️ #FFXIV",en,False,0.925,1.0,After
green onion whore,12,8,23,26,7,,,0,5,"RT @Horseburd: #FFXIV Stormblood is like sex. There's neat acrobatics in the beginning. The middle's a bit of a grind, the end has a good l…",en,False,0.35,0.30000000000000004,After
dead 🍂,12,8,23,25,58,,photo,0,87,RT @baydews: baby Erih with his mama #ffxiv https://t.co/RIdYEWT76B,en,False,0.0,0.0,After
Estinien's 🦑Squid Dealer🦑@Comms Open,12,8,23,25,47,,photo,0,39,RT @organicseren: Really quick paint gtg play game now lmao #ffxiv #ffxivart #estinien https://t.co/dR7mUXr2SZ,en,False,0.17777777777777773,0.6333333333333333,After
Level 3 Skybuilder's McNuggets,12,8,23,25,34,,photo,2,0,THIS IS UNHINGED #GPOSERS #FFXIV https://t.co/03Qd2850j2,en,False,0.0,0.0,After
catboy enthusiast @ (5.4 spoilers),12,8,23,25,12,,photo,0,221,"RT @madishartte: alphinaud, my son, i love you, but this was ARR in a nutshell

 #ffxiv https://t.co/xNt7VF4PvC",en,False,0.5,0.6,After
ami 💜 comms open,12,8,23,25,5,,photo,0,17,RT @JenshiArulaq: post bath aymeric anyone? #ffxivart #ffxiv #aymericdeborel https://t.co/c8Ipw7FDG8,en,False,0.0,0.0,After
dead 🍂,12,8,23,24,51,,photo,0,28,RT @baydews: mystery character design commission for @Tired_DM of an Ishgardian duskwight! #ffxiv https://t.co/jwbx22CRYL,en,False,0.0,0.0,After
Indrid Ilifri; Technically a clown,12,8,23,24,48,,photo,0,12,RT @kikiiwaa: may 5.4 keep them 🙏✨😫 #FFXIV #Ryne #Gaia #リーン #ガイア https://t.co/JWSEMF7Y0n,en,False,0.0,0.0,After
Ilan @ FINALS WEEK + COMMISSIONS,12,8,23,24,47,,photo,0,17,RT @JenshiArulaq: post bath aymeric anyone? #ffxivart #ffxiv #aymericdeborel https://t.co/c8Ipw7FDG8,en,False,0.0,0.0,After
dead 🍂,12,8,23,24,46,,photo,0,35,"RT @baydews: new miqo son, he's based off of a snow leopard! #FFXIV https://t.co/0nWOssMXXJ",en,False,0.17045454545454544,0.4545454545454545,After
Seiya 😱 finals savage (70/300),12,8,23,24,38,,,0,40,RT @velverava: Surprise! Congratulations to @Haurchefent for winning my Art Raffle! I ended up making halfbody because Sen is really cute a…,en,False,0.5625,0.875,After
Z'phyr Tia and the 5.4 Spoilers,12,8,23,24,30,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
Pronterus✨@ Tonberry | プロント | Phron'to,12,8,23,24,28,,photo,3,0,"Testing out Explorer Mode

#FF14 #FFXIV #GPOSERS https://t.co/DeaH2OHson",en,False,0.0,0.0,After
TheClarosVita,12,8,23,24,15,,,0,0,Second #stream of the day is starting soon! #FFXIV's Eden's Promise raids with the Aether group! Stay tuned for link! =D,en,False,0.3333333333333333,0.3666666666666667,After
